APPL_REALM_NM,APPL_YEAR,BSNS_TASK_NM,DETAIL_BSNS_NM,DETAIL_PROGRM_NM,BSNS_PURPS_CN,APPL_TRGET_SPORTS_INDUST_AT,APPL_TRGET_BSNS_SCALE_VALUE,APPL_TRGET_PREPFNTN_AT,APPL_TRGET_FNTN_DE,APPL_TRGET_APPL_HIST_NEED_AT,APPL_TRGET_GRP_POSBL_AT,APPL_TRGET_LOCGOV_POSBL_AT,APPL_TRGET_INDVDL_POSBL_AT,APPL_TRGET_RM_CN,APPL_TRGET_RELATE_LAW_NM,PARTCND_AT,PARTCND_CN,PARTCND_MUMM_PDSMLPZ_CO,PARTCND_MXMM_PDSMLPZ_CO,APPLPRC_CN,RCRIT_PD_BEGIN_DE,RCRIT_PD_END_DE,RCRIT_PD_RM_CN,APPL_PD_BEGIN_DE,APPL_PD_END_DE,APPL_PD_MUMM_YEAR_CO,APPL_PD_MXMM_YEAR_CO,YEAR_EVL_AT,APPL_PD_RM_CN,FNC_REPAYATMAT_AT,FNC_DFT_AT,FNC_DFT_PD_YEAR_CO,FNC_APPLC_INTRT,FNC_RM_CN,APPL_DETAIL_CN,STARTUP_PRIOR_AT,APPL_SCALE_TOT_BUDGET_PRICE,APPL_SCALE_UNIT_NM,APPL_SCALE_CO,APPL_SCALE_UNIT_PER_MXMM_APPL_PRICE,APPL_SCALE_RM_CN,ENTRPRS_PFIMS_AT,ENTRPRS_PFIMS_STDR_DC,ENTRPRS_PFIMS_RATE,ADPNTCND_AT,ADPNTCND_MXMM_SCORE,ADPNTCND_RM_CN,REQST_EXCL_TRGET_AT,REQST_EXCL_TRGET_CN,EVL_MNS_NON_MSRNG_RATE,EVL_MNS_MSRNG_RATE,EVL_MNS_PAPERS_EVL_AT,EVL_MNS_PRESNATN_EVL_AT,EVL_MNS_RM_CN,HMPG_URL,RSPNSBLTY_DEPT_NM,INQRY_TEL_NO
"스포츠산업 금융지원","2023","스포츠산업 금융지원(융자, 이차보전) 사업","국민체육진흥기금 스포츠산업융자(튼튼론)",,"스포츠산업에 대한 민간의 투자활성화 촉진
스포츠 기업의 성장기반 구축 목적","Y","소상공인, 소기업, 중기업","N",,"N","N","N","N","민간체육시설업, 우수체육용구생산업, 스포츠서비스업(경기업, 마케팅업, 정보업)","국민체육진흥법","N",,,,"융자계획수립, 융자계획공고, 기금융자 신청/접수, 융자심의회개최, 융자대상통보, 기금융자신청, 지금요청 및 대여, 융자시행","20230120","20230217","-","20230311","20230922","5.00","10.00","N",,"N","Y","2","3.73","시설설치 거치 4년, 개보수 거치 2년, 
기획재정부 공공자금관리기금 융자계정 금리
(분기별 변동금리), 23.4분기 3.73%","스포츠산업 융자(은행 담보부 대리대출)
시설설치, 개보수, 설비투자","N","76100000000.00000","기업",,,,"Y","분기별 변동금리 부담, 기획재정부 공공자금관리기금 융자계정 금리 적용",,"N",,,"N",,,,"Y","N",,"https://tuntunron.imweb.me","기업금융지원팀","024101657"
"스포츠산업 금융지원","2024","스포츠산업 금융지원(융자, 이차보전) 사업","국민체육진흥기금 스포츠산업 이차보전 지원사업",,"스포츠산업에 대한 민간의 투자활성화 촉진 
스포츠 기업의 성장기반 구축 목적","Y","소상공인, 소기업, 중기업","N",,"N","N","N","N","민간체육시설업, 우수체육용구생산업, 스포츠서비스업(경기업, 마케팅업, 정보업)","국민체육진흥법","N",,,,"계획수립 및 공고, 대상자 선정/통보, 대출 및 이자지급, 이차보전급요청, 이차보전금지급","20240110","20240906","1월10일~9월6일 차수별 접수","20240208","20241213","3.00","3.00","N",,"Y","N","3","2.50","민간은행 대출금리에서 일부이자(대출실행연도 이차보전율) 지원, 정책변화 등에 따라 변동 가능","스포츠산업 이자보전(금육기관 대출금 이자의 일부 지원)
운전, 연구개발","N","119000000000.00000","기업",,,,"Y","사업자의 담보력 및 신용도에 따라 금용기관 여신규정에 따라 결정, 대출금리 ? 2.5%(이차보전 금리) 부담",,"N",,,"N",,,,"Y","N",,"https://tuntunron.imweb.me","기업금융지원팀","15664574"
"스포츠산업 금융지원","2023","스포츠산업 금융지원(융자, 이차보전) 사업","국민체육진흥기금 스포츠산업 이차보전 지원사업",,"스포츠산업에 대한 민간의 투자활성화 촉진 
스포츠 기업의 성장기반 구축 목적","Y","소상공인, 소기업, 중기업","N",,"N","N","N","N","민간체육시설업, 우수체육용구생산업, 스포츠서비스업(경기업, 마케팅업, 정보업)","국민체육진흥법","N",,,,"계획수립 및 공고, 대상자 선정/통보, 대출 및 이자지급, 이차보전급요청, 이차보전금지급","20230525","20230725","5월25일~7월25일 차수별 접수","20230621","20231215","3.00","5.00","N",,"Y","N","3","2.50","민간은행 대출금리에서 일부이자(대출실행연도 이차보전율) 지원, 정책변화 등에 따라 변동 가능","스포츠산업 이자보전(금육기관 대출금 이자의 일부 지원)
운전, 연구개발","N","156000000000.00000","기업",,,,"Y","사업자의 담보력 및 신용도에 따라 금용기관 여신규정에 따라 결정, 대출금리 ? 2.5%(이차보전 금리) 부담",,"N",,,"N",,,,"Y","N",,"https://tuntunron.imweb.me","기업금융지원팀","024101657"
"스포츠산업 금융지원","2023","모태펀드 스포츠계정 운영사업","스포츠산업펀드(산업,출발펀드)",,"스포츠산업 분야 중소·벤처기업 대상 벤처캐피탈(VC) 투자 및 액셀러레이터(AC)투자를 통한 스포츠산업 투자 생태계 구축","Y","창업자, 벤처기업, 중소기업","N",,"N","N","N","N","스포츠산업, 스포츠산업(특수분류 상) 연관 산업에 해당하는 기업 및 프로젝트","스포츠산업진흥법, 벤처투자촉진법","N",,,,"국민체육진흥기금, 모태펀드(출자), 국내민간기업/기관출자자(출자), 스포츠펀드, 스포츠기업","20230308","20230407","한국벤처투자 운용사 선정","20230901","20271201","4.00","4.00","N","투자기간 2년 이상 4년 이내, 존속기간 5년 이상 8년 이내","N","N",,,,"스포츠산업 모태펀드 결성을 통한 기업 투자
- 스포츠산업진흥법상 스포츠산업, 스포츠산업 특수 분류상 연관 산업에 해당되는 기업 및 사업에 약정총액의 60% 이상 투자 
- 단, 스포츠산업 지원 사업에 참여한 기업에 약정 총액의 10%이상 투자","N","26400000000.00000","기업",,,"- 기업당 최대 펀드규모의 20%이하 지원
- 정부출자 17,500,000,000
- 민간출자 8,900,000,000","N","투자후 협의에 따라 투자금 회수 실시",,"Y",,"- (조기결성) 운용사 선정일로부터 2개월 이내 결성 약정 시 운용사 선정 가점 부여
- (지방투자) 지방기업에 30%이상 투자시 운용사 선정 가점부여","N",,,,"Y","Y",,,"기업금융지원팀","024101560"
"스포츠산업 지원","2023","가상현실 스포츠실 보급 사업","실감형 콘텐츠 공급 통한 통합플랫폼 운영 활성화",,"- AR, VR 등 가상스포츠산업의 수요확산을 통해 고부가가치 미래전략산업으로 육성하기 위한 기반 조성
- 미세먼지, 폭염 등 날씨 제약없이 체육활동을 즐길 수 있는 여건 마련 및
     흥미로운 콘텐츠 제공으로 적극적인 체육활동 참여기회 확대","Y","소기업","N",,"N","Y","N","N","VR 콘텐츠 개발사, 학교, 청소년 이용 공공체육시설 등 지원",,"N",,,,"- 통합플랫폼 운영 및 콘텐츠 공급, 운영실태 및 만족도조사
- 스포츠실 설치 보조금 교부, 보조금 정산, 집행점검","20230301","20231231","스포츠실 설치 수요 상황에 따라 여러 번 모집","20230601","20240630","1.40","1.40","N",,"N","N",,,,"- 청소년형 실감형 VR 콘텐츠 개발(10종) 및 기존 개발사 콘텐츠(90종) 임대 계약 체결","N","591000000.00000","콘텐츠 개발 건수","100","50000000.00000",,"N",,,"N",,,"N",,,,"N","Y","- 기능성평가(정성평가), 상품성평가(정성/정량평가), 
유사성평가(분류/정성평가) 등 토대 콘텐츠 선정
- 스포츠실 설치 기관은 지자체에서 자체 기준에 따라 선정","https://spobiz.kspo.or.kr/","기술혁신팀","024101551"
"스포츠산업 지원","2021","첨단기술 기반 국가대표 경기력 향상 사업","경기력 향상 시스템(플랫폼) 개발 지원(4차년도)",,"4차 산업혁명 핵심기술을 활용한 국가대표 경기력 향상을 위한 훈련, 경기지원 시스템 및 우수선수 발굴, 육성 시스템 구축","N",,"N",,"N","N","N","N",,,"Y","ㅇ 5개년 지원사업으로 1차년도 선정된 기관의 계속지원",,,"사업비교부, 사업비정산, 집행점검, 최종평가",,,,"20210101","20220228","1.00","5.00","Y","1차년도 18-12-17 ~ 19-05-31
2차년도 19-06-01 ~ 19-12-31
3차년도 20-03-01 ~ 20-12-31
4차년도 21-01-01 ~ 22-02-28
5차년도 22-01-01 ~ 22-12-31","N","N",,,,"개발 결과물 실증 및 종목 적용","N","1980000000.00000","컨소시엄","2","990000000.00000","100%","Y","보조금","10.00000","N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr/","기술혁신팀","024101551"
"스포츠산업 지원","2024","지역특화 스포츠기반 조성사업","계속지원 지자체 지원",,"지역특화 스포츠 이벤트(대회 등) 및 프로그램 개발으로 지역경제 활성화","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시(이하 지자체)",,"Y",,,,"23년도연차평가, 사업계획서승인, 1차보조금지급, 사업추진, 사업점검, 2차보조금지급, 24년도연차평가",,,,"20240401","20241201","1.00","3.00","Y","시작일은 사업승인일","N","N",,,,"국비:지방비 50:50 매칭, 
스포츠대회, 생활체육 프로그램, 전지훈련 유치 연계 프로그램 등","N","3000000000.00000","지자체","6","500000000.00000","기금:지방비 50:50 매칭(자치단체경상보조)","N",,,"N",,,"N","과거 또는 현재 해당사업으로 국비·지방비 교부이력이 있거나 교부신청 예정인 지자체
ㆍ현재 정부 보조금으로 지원받고 있는 스포츠 관련 유사·동일사업에 중복지원 불가",,,"Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101952"
"스포츠산업 지원","2024","지역특화 스포츠기반 조성사업","신규 지자체 공모",,"지역특화 스포츠 이벤트(대회 등) 및 프로그램 개발으로 지역경제 활성화","N",,"N",,"N","N","Y","N","수도권을 제외한 기초자치단체 및 행정시(이하 지자체)

군 단위 및 접경지역지원특별법 제2조(접경지역 범위)에 의거한 접경지역",,"Y",,,,"신규지자체공모, 평가 및 선정, 사업계획서승인, 1차보조금지급, 사업추진, 사업점검, 2차보조금지급, 중간보고회개회, 24년도연차평가","20240401","20240429","시작일은 공모일","20240731","20241201","1.00","3.00","Y","시작일은 사업승인일","N","N",,,,"국비:지방비 50:50 매칭, 
스포츠대회, 생활체육 프로그램, 전지훈련 유치 연계 프로그램 등","N","1000000000.00000","지자체","2","500000000.00000","기금:지방비 50:50 매칭(자치단체경상보조)","N",,,"Y","3.00000","- 지방공무원 임용령 제7조의3(전문직위의 지정 등)」에의거, 사업담당자에 한하여 해당부서의 전문관으로 임용된 지 1년이내인 자를 보유한 기초자치단체 3점","N","과거 또는 현재 해당사업으로 국비·지방비 교부이력이 있거나 교부신청 예정인 지자체
ㆍ현재 정부 보조금으로 지원받고 있는 스포츠 관련 유사·동일사업에 중복지원 불가",,,"Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101952"
"스포츠산업 지원","2024","전지훈련 특화시설(에어돔) 설치 지원 사업",,,"전천후 전지훈련이 가능한 스포츠시설 설치,
전지훈련 유치 활성화, 지자체 지원으로 지역 경제효과 제고","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시",,"Y","매칭사업(국비 50%, 지방비 50%)",,,"공모안내공고, 사업계획서접수마감, 사업계획서평가, 최종지자체선정, 사업계획승인","20240104","20240202",,"20240320",,"2.00",,"N","시작일은 사업승인일","N","N",,,,"지자체 자본보조, 
에어돔 형태의 전지훈련 특화시설 설치 지원","N","4000000000.00000","지자체","2","5000000000.00000","기금:지방비 50:50 매칭","N",,,"Y",,"- 지방재정투자심사 완료 5점
- 공유재산심의 완료 5점","N",,"40.00000","60.00000","Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101598"
"스포츠산업 지원","2023","지역특화 스포츠관광산업 육성사업","계속지원 지자체 지원",,"지역별 스포츠 관광산업 육성, 균형적 스포츠산업 발전","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시(이하 지자체)",,"N",,,,"23년도연차평가, 사업계획서승인, 1차보조금지급, 사업추진, 사업점검, 2차보조금지급, 24년도연차평가",,,,"20230227","20231231","1.00","3.00","Y","시작일은 사업승인일","N","N",,,,"국비:지방비 50:50 매칭, 
스포츠와 지역특화 관광자원이 연계된 콘텐츠 개발","N","3500000000.00000","지자체","7","500000000.00000","기금:지방비 50:50 매칭(자치단체경상보조)","Y",,,"Y","3.00000","- 지방공무원 임용령 제7조의3(전문직위의 지정 등)」에의거, 사업담당자에 한하여 해당부서의 전문관으로 임용된 지 1년이내인 자를 보유한 기초자치단체 3점","N","과거 또는 현재 해당사업으로 국비·지방비 교부이력이 있거나 교부신청 예정인 지자체
ㆍ현재 정부 보조금으로 지원받고 있는 스포츠 관련 유사·동일사업에 중복지원 불가",,,"Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101952"
"스포츠산업 지원","2023","지역특화 스포츠관광산업 육성사업","신규 지자체 공모",,"지역별 스포츠 관광산업 육성, 균형적 스포츠산업 발전","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시(이하 지자체)",,"N",,,,"신규지자체공모, 평가 및 선정, 사업계획서승인, 1차보조금지급, 사업추진, 사업점검, 2차보조금지급, 중간보고회개회, 24년도연차평가","20230228","20230331",,"20230626","20231231","1.00","3.00","Y","시작일은 사업승인일","N","N",,,,"국비:지방비 50:50 매칭, 
스포츠대회, 생활체육 프로그램, 전지훈련 유치 연계 프로그램 등","N","500000000.00000","지자체","1","5000000000.00000","기금:지방비 50:50 매칭(자치단체경상보조)","N",,,"Y","3.00000","- 지방공무원 임용령 제7조의3(전문직위의 지정 등)」에의거, 사업담당자에 한하여 해당부서의 전문관으로 임용된 지 1년이내인 자를 보유한 기초자치단체 3점","N","과거 또는 현재 해당사업으로 국비·지방비 교부이력이 있거나 교부신청 예정인 지자체
ㆍ현재 정부 보조금으로 지원받고 있는 스포츠 관련 유사·동일사업에 중복지원 불가",,,"Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101952"
"스포츠산업 지원","2023","전지훈련 특화시설(에어돔) 설치 지원 사업",,,"전천후 전지훈련이 가능한 스포츠시설 설치,
전지훈련 유치 활성화, 지자체 지원으로 지역 경제효과 제고","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시",,"N",,,,"공모안내공고, 사업계획서접수마감, 사업계획서평가, 최종지자체선정, 사업계획승인",,"20240131","시작일은 공모일, 31일 이상 공모","20240101","20241231","1.00","1.00","N","-","N","N",,,,"에어돔 형태의 전지훈련 특화시설 설치 지원","N","4040000000.00000","지자체","2","5000000000.00000","기금:지방비 50:50 매칭","N",,,"Y",,"- 지방재정투자심사 완료 5점
- 공유재산심의 완료 5점","N",,"40.00000","60.00000","Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101598"
"스포츠산업 지원","2022","지역특화 스포츠기반 조성사업","계속지원 지자체 지원",,"지역별 스포츠 관광산업 육성, 균형적 스포츠산업 발전","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시(이하 지자체)",,"N",,,,"23년도연차평가, 사업계획서승인, 1차보조금지급, 사업추진, 사업점검, 2차보조금지급, 24년도연차평가",,,,,"20241201",,,"Y","시작일은 사업승인일","N","N",,,,"국비:지방비 50:50 매칭, 
스포츠와 지역특화 관광자원이 연계된 콘텐츠 개발","N",,"지자체","6","500000000.00000","기금:지방비 50:50 매칭(자치단체경상보조)","N",,,"Y","3.00000","- 지방공무원 임용령 제7조의3(전문직위의 지정 등)」에의거, 사업담당자에 한하여 해당부서의 전문관으로 임용된 지 1년이내인 자를 보유한 기초자치단체 3점","N","과거 또는 현재 해당사업으로 국비·지방비 교부이력이 있거나 교부신청 예정인 지자체
ㆍ현재 정부 보조금으로 지원받고 있는 스포츠 관련 유사·동일사업에 중복지원 불가",,,"Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101952"
"스포츠산업 지원","2022","지역특화 스포츠기반 조성사업","신규 지자체 공모",,"지역별 스포츠 관광산업 육성, 균형적 스포츠산업 발전","N",,"N",,"N","N","Y","N","기초자치단체 및 행정시(이하 지자체)",,"N",,,,"신규지자체공모, 평가 및 선정, 사업계획서승인, 1차보조금지급, 사업추진, 사업점검, 2차보조금지급, 중간보고회개회, 24년도연차평가","20240401","20240429",,,"20241201",,,"Y","시작일은 사업승인일","N","N",,,,"국비:지방비 50:50 매칭, 
스포츠와 지역특화 관광자원이 연계된 콘텐츠 개발","N",,"지자체",,"500000000.00000","기금:지방비 50:50 매칭(자치단체경상보조)","N",,,"Y","3.00000","- 지방공무원 임용령 제7조의3(전문직위의 지정 등)」에의거, 사업담당자에 한하여 해당부서의 전문관으로 임용된 지 1년이내인 자를 보유한 기초자치단체 3점","N","과거 또는 현재 해당사업으로 국비·지방비 교부이력이 있거나 교부신청 예정인 지자체
ㆍ현재 정부 보조금으로 지원받고 있는 스포츠 관련 유사·동일사업에 중복지원 불가",,,"Y","Y",,"https://spobiz.kspo.or.kr/","산업기획팀","024101952"
